fund_code,fund_name,fund_name_clean,fund_status,fund_detail_url,fund_domicile,risk_level,nav,nav_date,perf_1d_pct,perf_1m_pct,perf_3m_pct,perf_6m_pct,perf_1y_pct,perf_ytd_pct,annual_return_date,annual_return_2021_pct,annual_return_2022_pct,annual_return_2023_pct,annual_return_2024_pct,annual_return_2025_pct,doc_prospectus,doc_annual_report,doc_quarterly_report,doc_semi_annual_report,doc_monthly_report,doc_fund_contract,doc_product_summary,doc_offering_announcement,doc_all_announcements,xueqiu_link
008072,景顺长城创业板综指增强型证券投资基金A类,景顺长城创业板综指增强型证券投资基金A类,,Overview.aspx?code=008072,Mainland Securities Fund,4,2.6587,2026-06-03,+0.78,+4.59,+14.59,+26.76,+73.04,+20.78,2026-06-03,+30.63,-26.78,-3.13,+16.46,+54.75,Casdocument.aspx?documentid=633145806,Casdocument.aspx?documentid=652388503,Casdocument.aspx?documentid=656836194,Casdocument.aspx?documentid=613828007,,Casdocument.aspx?documentid=576455117,Casdocument.aspx?documentid=633259746,Casdocument.aspx?documentid=270436561,FundDocuments.aspx?query=all&fund=008072,https://danjuanfunds.com/funding/008072
008122,南方皓元短债债券型证券投资基金A类,南方皓元短债债券型证券投资基金A类,,Overview.aspx?code=008122,Mainland Securities Fund,3,1.1526,2026-06-03,-0.01,+0.18,+0.58,+0.96,+1.69,+0.87,2026-06-03,+3.88,+2.42,+2.57,+2.94,+1.51,Casdocument.aspx?documentid=663320013,Casdocument.aspx?documentid=653254704,Casdocument.aspx?documentid=656938891,Casdocument.aspx?documentid=614542738,,Casdocument.aspx?documentid=658440678,Casdocument.aspx?documentid=663319982,Casdocument.aspx?documentid=259710934,FundDocuments.aspx?query=all&fund=008122,https://danjuanfunds.com/funding/008122
008163,[仅电子渠道]南方标普中国A股大盘红利低波50交易型开放式指数证券投资基金联接基金A类,南方标普中国A股大盘红利低波50交易型开放式指数证券投资基金联接基金A类,online_only,Overview.aspx?code=008163,Mainland Securities Fund,3,1.0644,2026-06-03,-0.79,-0.58,-0.23,+0.14,+3.51,+2.08,2026-06-03,+17.35,-3.81,+14.71,+29.45,+2.33,Casdocument.aspx?documentid=633673988,Casdocument.aspx?documentid=653254731,Casdocument.aspx?documentid=656939098,Casdocument.aspx?documentid=614542742,,Casdocument.aspx?documentid=582932656,Casdocument.aspx?documentid=649285821,Casdocument.aspx?documentid=259710999,FundDocuments.aspx?query=all&fund=008163,https://danjuanfunds.com/funding/008163
008164,[仅电子渠道]南方标普中国A股大盘红利低波50交易型开放式指数证券投资基金联接基金C类,南方标普中国A股大盘红利低波50交易型开放式指数证券投资基金联接基金C类,online_only,Overview.aspx?code=008164,Mainland Securities Fund,3,1.0459,2026-06-03,-0.80,-0.62,-0.32,-0.06,+3.10,+1.91,2026-06-03,+16.90,-4.20,+14.25,+28.93,+1.93,Casdocument.aspx?documentid=633673988,Casdocument.aspx?documentid=653254731,Casdocument.aspx?documentid=656939098,Casdocument.aspx?documentid=614542742,,Casdocument.aspx?documentid=582932656,Casdocument.aspx?documentid=649285748,Casdocument.aspx?documentid=259710999,FundDocuments.aspx?query=all&fund=008164,https://danjuanfunds.com/funding/008164
008281,国泰CES半导体芯片行业交易型开放式指数证券投资基金发起式联接基金A类,国泰CES半导体芯片行业交易型开放式指数证券投资基金发起式联接基金A类,,Overview.aspx?code=008281,Mainland Securities Fund,5,2.6636,2026-06-03,+3.17,+16.91,+33.61,+48.29,+101.77,+40.83,2026-06-03,+26.83,-36.16,-2.44,+23.45,+42.00,Casdocument.aspx?documentid=620826980,Casdocument.aspx?documentid=652947910,Casdocument.aspx?documentid=656941294,Casdocument.aspx?documentid=614261231,,Casdocument.aspx?documentid=548029713,Casdocument.aspx?documentid=620811528,Casdocument.aspx?documentid=259711048,FundDocuments.aspx?query=all&fund=008281,https://danjuanfunds.com/funding/008281
008283,[仅电子渠道]易方达金融行业股票型发起式证券投资基金A类,易方达金融行业股票型发起式证券投资基金A类,online_only,Overview.aspx?code=008283,Mainland Securities Fund,4,1.602,2026-06-03,+0.16,+1.84,+0.46,-0.86,+10.16,-6.12,2026-06-03,-1.06,-8.20,-14.32,+30.61,+30.02,Casdocument.aspx?documentid=620162825,Casdocument.aspx?documentid=653284131,Casdocument.aspx?documentid=656808041,Casdocument.aspx?documentid=614561451,,Casdocument.aspx?documentid=473399445,Casdocument.aspx?documentid=661285420,Casdocument.aspx?documentid=269991915,FundDocuments.aspx?query=all&fund=008283,https://danjuanfunds.com/funding/008283
008284,[仅电子渠道]易方达全球医药行业混合型发起式证券投资基金(QDII)人民币A类,易方达全球医药行业混合型发起式证券投资基金人民币A类,"online_only,qdii",Overview.aspx?code=008284,Mainland Securities Fund,5,1.1113,2026-06-02,-3.77,-16.70,-8.95,-16.85,+6.17,-9.84,2026-06-02,-15.06,-14.82,-17.25,-14.92,+71.15,Casdocument.aspx?documentid=663320392,Casdocument.aspx?documentid=653266547,Casdocument.aspx?documentid=656813247,Casdocument.aspx?documentid=614556669,,Casdocument.aspx?documentid=658440444,Casdocument.aspx?documentid=663319974,Casdocument.aspx?documentid=259711097,FundDocuments.aspx?query=all&fund=008284,https://danjuanfunds.com/funding/008284
008396,[仅电子渠道]博时中证500交易型开放式指数证券投资基金发起式联接基金A类,博时中证500交易型开放式指数证券投资基金发起式联接基金A类,online_only,Overview.aspx?code=008396,Mainland Securities Fund,4,1.945,2026-06-03,+0.49,+0.61,+2.15,+21.01,+49.50,+13.15,2026-06-03,+20.68,-16.91,-4.61,+7.73,+32.48,Casdocument.aspx?documentid=620823945,Casdocument.aspx?documentid=653262320,Casdocument.aspx?documentid=656836044,Casdocument.aspx?documentid=613852925,,Casdocument.aspx?documentid=329284840,Casdocument.aspx?documentid=599317574,Casdocument.aspx?documentid=259710908,FundDocuments.aspx?query=all&fund=008396,https://danjuanfunds.com/funding/008396
008397,[仅电子渠道]博时中证500交易型开放式指数证券投资基金发起式联接基金C类,博时中证500交易型开放式指数证券投资基金发起式联接基金C类,online_only,Overview.aspx?code=008397,Mainland Securities Fund,4,1.908,2026-06-03,+0.49,+0.59,+2.08,+20.84,+49.06,+13.02,2026-06-03,+20.31,-17.16,-4.90,+7.41,+32.08,Casdocument.aspx?documentid=620823945,Casdocument.aspx?documentid=653262320,Casdocument.aspx?documentid=656836044,Casdocument.aspx?documentid=613852925,,Casdocument.aspx?documentid=329284840,Casdocument.aspx?documentid=599321981,Casdocument.aspx?documentid=259710908,FundDocuments.aspx?query=all&fund=008397,https://danjuanfunds.com/funding/008397
008585,[仅电子渠道]华夏中证人工智能主题交易型开放式指数证券投资基金发起式联接基金A类,华夏中证人工智能主题交易型开放式指数证券投资基金发起式联接基金A类,online_only,Overview.aspx?code=008585,Mainland Securities Fund,5,1.8522,2026-06-03,+3.12,+13.24,+30.73,+38.23,+116.86,+30.93,2026-06-03,+8.83,-33.01,+10.94,+20.18,+63.71,Casdocument.aspx?documentid=663025015,Casdocument.aspx?documentid=653244221,Casdocument.aspx?documentid=656851776,Casdocument.aspx?documentid=614251234,,Casdocument.aspx?documentid=583614524,Casdocument.aspx?documentid=663040403,Casdocument.aspx?documentid=277668287,FundDocuments.aspx?query=all&fund=008585,https://danjuanfunds.com/funding/008585
008586,[仅电子渠道]华夏中证人工智能主题交易型开放式指数证券投资基金发起式联接基金C类,华夏中证人工智能主题交易型开放式指数证券投资基金发起式联接基金C类,online_only,Overview.aspx?code=008586,Mainland Securities Fund,5,1.8193,2026-06-03,+3.11,+13.20,+30.62,+38.02,+116.20,+30.77,2026-06-03,+8.50,-33.20,+10.60,+19.82,+63.21,Casdocument.aspx?documentid=663025015,Casdocument.aspx?documentid=653244221,Casdocument.aspx?documentid=656851776,Casdocument.aspx?documentid=614251234,,Casdocument.aspx?documentid=583614524,Casdocument.aspx?documentid=663040444,Casdocument.aspx?documentid=277668287,FundDocuments.aspx?query=all&fund=008586,https://danjuanfunds.com/funding/008586
008682,[仅电子渠道]富国中证红利指数增强型证券投资基金C类,富国中证红利指数增强型证券投资基金C类,online_only,Overview.aspx?code=008682,Mainland Securities Fund,4,0.979,2026-06-03,-0.10,-2.10,-3.64,+2.48,+7.88,+2.98,2026-06-03,+17.07,-3.77,+6.67,+11.98,+4.72,Casdocument.aspx?documentid=662060980,Casdocument.aspx?documentid=653244158,Casdocument.aspx?documentid=656920786,Casdocument.aspx?documentid=614541027,,Casdocument.aspx?documentid=576498419,Casdocument.aspx?documentid=662065233,Casdocument.aspx?documentid=658049275,FundDocuments.aspx?query=all&fund=008682,https://danjuanfunds.com/funding/008682
008749,[仅电子渠道]富国中证科技50策略交易型开放式指数证券投资基金联接基金A类,富国中证科技50策略交易型开放式指数证券投资基金联接基金A类,online_only,Overview.aspx?code=008749,Mainland Securities Fund,4,1.4901,2026-06-03,+0.41,+4.86,+8.67,+12.26,+49.32,+8.77,2026-06-03,+9.42,-30.26,+2.29,+13.90,+34.15,Casdocument.aspx?documentid=634413034,Casdocument.aspx?documentid=653239692,Casdocument.aspx?documentid=656895488,Casdocument.aspx?documentid=614534759,,Casdocument.aspx?documentid=532951781,Casdocument.aspx?documentid=634413016,Casdocument.aspx?documentid=262698007,FundDocuments.aspx?query=all&fund=008749,https://danjuanfunds.com/funding/008749
008750,[仅电子渠道]富国中证科技50策略交易型开放式指数证券投资基金联接基金C类,富国中证科技50策略交易型开放式指数证券投资基金联接基金C类,online_only,Overview.aspx?code=008750,Mainland Securities Fund,4,1.4531,2026-06-03,+0.41,+4.81,+8.56,+12.04,+48.73,+8.59,2026-06-03,+8.97,-30.54,+1.88,+13.45,+33.61,Casdocument.aspx?documentid=634413034,Casdocument.aspx?documentid=653239692,Casdocument.aspx?documentid=656895488,Casdocument.aspx?documentid=614534759,,Casdocument.aspx?documentid=532951781,Casdocument.aspx?documentid=634413018,Casdocument.aspx?documentid=262698007,FundDocuments.aspx?query=all&fund=008750,https://danjuanfunds.com/funding/008750
008887,[仅电子渠道]华夏国证半导体芯片交易型开放式指数证券投资基金发起式联接基金A类,华夏国证半导体芯片交易型开放式指数证券投资基金发起式联接基金A类,online_only,Overview.aspx?code=008887,Mainland Securities Fund,5,2.1403,2026-06-03,+3.29,+18.56,+33.86,+47.16,+102.20,+40.67,2026-06-03,+31.90,-37.28,-6.08,+28.53,+38.92,Casdocument.aspx?documentid=663024888,Casdocument.aspx?documentid=653244112,Casdocument.aspx?documentid=656852105,Casdocument.aspx?documentid=614251224,,Casdocument.aspx?documentid=583614610,Casdocument.aspx?documentid=663037388,Casdocument.aspx?documentid=275558395,FundDocuments.aspx?query=all&fund=008887,https://danjuanfunds.com/funding/008887
008888,[仅电子渠道]华夏国证半导体芯片交易型开放式指数证券投资基金发起式联接基金C类,华夏国证半导体芯片交易型开放式指数证券投资基金发起式联接基金C类,online_only,Overview.aspx?code=008888,Mainland Securities Fund,5,2.1022,2026-06-03,+3.29,+18.53,+33.75,+46.95,+101.59,+40.48,2026-06-03,+31.51,-37.47,-6.36,+28.15,+38.52,Casdocument.aspx?documentid=663024888,Casdocument.aspx?documentid=653244112,Casdocument.aspx?documentid=656852105,Casdocument.aspx?documentid=614251224,,Casdocument.aspx?documentid=583614610,Casdocument.aspx?documentid=663036593,Casdocument.aspx?documentid=275558395,FundDocuments.aspx?query=all&fund=008888,https://danjuanfunds.com/funding/008888
009051,[仅电子渠道]易方达中证红利交易型开放式指数证券投资基金发起式联接基金A类,易方达中证红利交易型开放式指数证券投资基金发起式联接基金A类,online_only,Overview.aspx?code=009051,Mainland Securities Fund,3,1.2912,2026-06-03,-0.02,-2.00,-3.18,+3.37,+9.09,+4.42,2026-06-03,+18.19,-1.42,+5.03,+16.79,+3.33,Casdocument.aspx?documentid=638500662,Casdocument.aspx?documentid=653283471,Casdocument.aspx?documentid=656818125,Casdocument.aspx?documentid=614567526,,Casdocument.aspx?documentid=576495128,Casdocument.aspx?documentid=661289131,Casdocument.aspx?documentid=281702387,FundDocuments.aspx?query=all&fund=009051,https://danjuanfunds.com/funding/009051
009052,[仅电子渠道]易方达中证红利交易型开放式指数证券投资基金发起式联接基金C类,易方达中证红利交易型开放式指数证券投资基金发起式联接基金C类,online_only,Overview.aspx?code=009052,Mainland Securities Fund,3,1.2826,2026-06-03,-0.02,-2.01,-3.20,+3.32,+8.98,+4.39,2026-06-03,+18.07,-1.52,+4.93,+16.67,+3.22,Casdocument.aspx?documentid=638500662,Casdocument.aspx?documentid=653283471,Casdocument.aspx?documentid=656818125,Casdocument.aspx?documentid=614567526,,Casdocument.aspx?documentid=576495128,Casdocument.aspx?documentid=661285416,Casdocument.aspx?documentid=281702387,FundDocuments.aspx?query=all&fund=009052,https://danjuanfunds.com/funding/009052
009089,嘉实稳固收益债券型证券投资基金（暂停申购）,嘉实稳固收益债券型证券投资基金,suspended,Overview.aspx?code=009089,Mainland Securities Fund,3,1.2235,2026-06-03,-0.18,+0.21,+0.43,+2.77,+8.37,+1.75,2026-06-03,+6.02,-5.11,+2.68,+4.86,+7.05,Casdocument.aspx?documentid=651364771,Casdocument.aspx?documentid=652966995,Casdocument.aspx?documentid=656941366,Casdocument.aspx?documentid=613840051,,Casdocument.aspx?documentid=588814014,Casdocument.aspx?documentid=598614548,Casdocument.aspx?documentid=658034555,FundDocuments.aspx?query=all&fund=009089,https://danjuanfunds.com/funding/009089
009108,[仅电子渠道]富国红利精选混合型证券投资基金（QDII）,富国红利精选混合型证券投资基金,"online_only,qdii",Overview.aspx?code=009108,Mainland Securities Fund,5,2.0477,2026-06-02,+0.55,-0.54,-4.57,+10.55,+32.09,+9.72,2026-06-02,+5.57,-19.26,-12.39,+13.45,+40.51,Casdocument.aspx?documentid=635845832,Casdocument.aspx?documentid=653239810,Casdocument.aspx?documentid=656894900,Casdocument.aspx?documentid=614534679,,Casdocument.aspx?documentid=567013614,Casdocument.aspx?documentid=635863195,Casdocument.aspx?documentid=270746165,FundDocuments.aspx?query=all&fund=009108,https://danjuanfunds.com/funding/009108
009271,[仅电子渠道]博时信用优选债券型证券投资基金A类,博时信用优选债券型证券投资基金A类,online_only,Overview.aspx?code=009271,Mainland Securities Fund,3,1.1666,2026-06-03,+0.00,+0.12,+0.37,+0.71,+1.28,+0.59,2026-06-03,+4.57,+4.19,+3.56,+3.19,+1.52,Casdocument.aspx?documentid=620824878,Casdocument.aspx?documentid=653243575,Casdocument.aspx?documentid=656834965,Casdocument.aspx?documentid=613841966,,Casdocument.aspx?documentid=554888690,Casdocument.aspx?documentid=599321953,Casdocument.aspx?documentid=272990257,FundDocuments.aspx?query=all&fund=009271,https://danjuanfunds.com/funding/009271
009272,[仅电子渠道]博时信用优选债券型证券投资基金C类,博时信用优选债券型证券投资基金C类,online_only,Overview.aspx?code=009272,Mainland Securities Fund,3,1.1541,2026-06-03,+0.00,+0.10,+0.32,+0.60,+1.07,+0.51,2026-06-03,+4.12,+4.01,+3.36,+2.97,+1.31,Casdocument.aspx?documentid=620824878,Casdocument.aspx?documentid=653243575,Casdocument.aspx?documentid=656834965,Casdocument.aspx?documentid=613841966,,Casdocument.aspx?documentid=554888690,Casdocument.aspx?documentid=599320713,Casdocument.aspx?documentid=272990257,FundDocuments.aspx?query=all&fund=009272,https://danjuanfunds.com/funding/009272
009475,汇丰晋信慧盈混合型证券投资基金(暂停申购),汇丰晋信慧盈混合型证券投资基金,suspended,Overview.aspx?code=009475,Mainland Securities Fund,3,1.1143,2026-06-03,-0.24,-2.24,-3.23,+3.79,+20.66,+1.15,2026-06-03,-3.74,-5.49,-1.59,+3.54,+13.78,Casdocument.aspx?documentid=599595305,Casdocument.aspx?documentid=653236261,Casdocument.aspx?documentid=656935419,Casdocument.aspx?documentid=613823405,,Casdocument.aspx?documentid=284995288,Casdocument.aspx?documentid=599607615,Casdocument.aspx?documentid=284995252,FundDocuments.aspx?query=all&fund=009475,https://danjuanfunds.com/funding/009475
009658,汇丰晋信中小盘低波动策略股票型证券投资基金（暂停申购）,汇丰晋信中小盘低波动策略股票型证券投资基金,suspended,Overview.aspx?code=009658,Mainland Securities Fund,4,0.8956,2026-06-03,-1.09,-2.82,-0.71,+1.43,+8.99,+3.77,2026-06-03,+12.50,-12.04,-6.22,-7.26,+6.50,Casdocument.aspx?documentid=599595324,Casdocument.aspx?documentid=653244738,Casdocument.aspx?documentid=656935031,Casdocument.aspx?documentid=613824760,,Casdocument.aspx?documentid=480898889,Casdocument.aspx?documentid=599606389,Casdocument.aspx?documentid=288656582,FundDocuments.aspx?query=all&fund=009658,https://danjuanfunds.com/funding/009658
009726,招商中证500等权重指数增强型证券投资基金A,招商中证500等权重指数增强型证券投资基金A,,Overview.aspx?code=009726,Mainland Securities Fund,4,1.8012,2026-06-03,+0.04,-1.96,-1.30,+10.49,+33.97,+5.59,2026-06-03,+28.40,-9.06,-1.86,+12.28,+30.54,Casdocument.aspx?documentid=637157249,Casdocument.aspx?documentid=653329870,Casdocument.aspx?documentid=656941215,Casdocument.aspx?documentid=613784065,,Casdocument.aspx?documentid=611138019,Casdocument.aspx?documentid=637159101,Casdocument.aspx?documentid=309081144,FundDocuments.aspx?query=all&fund=009726,https://danjuanfunds.com/funding/009726
009727,招商中证500等权重指数增强型证券投资基金C,招商中证500等权重指数增强型证券投资基金C,,Overview.aspx?code=009727,Mainland Securities Fund,4,1.7247,2026-06-03,+0.03,-2.04,-1.51,+10.04,+32.89,+5.22,2026-06-03,+27.38,-9.77,-2.64,+11.40,+29.50,Casdocument.aspx?documentid=637157249,Casdocument.aspx?documentid=653329870,Casdocument.aspx?documentid=656941215,Casdocument.aspx?documentid=613784065,,Casdocument.aspx?documentid=611138019,Casdocument.aspx?documentid=637159493,Casdocument.aspx?documentid=309081144,FundDocuments.aspx?query=all&fund=009727,https://danjuanfunds.com/funding/009727
010041,嘉实港股优势混合型证券投资基金A类,嘉实港股优势混合型证券投资基金A类,,Overview.aspx?code=010041,Mainland Securities Fund,4,0.9634,2026-06-03,-0.95,-6.37,-8.96,-13.46,+1.40,-12.71,2026-06-03,,-7.75,-10.17,+25.68,+23.36,Casdocument.aspx?documentid=627785977,Casdocument.aspx?documentid=652986206,Casdocument.aspx?documentid=656941715,Casdocument.aspx?documentid=613828541,,Casdocument.aspx?documentid=456462855,Casdocument.aspx?documentid=595289805,Casdocument.aspx?documentid=314506584,FundDocuments.aspx?query=all&fund=010041,https://danjuanfunds.com/funding/010041
